id,country,year,month,date,monthly_rainfall_mm,average_monthly_rainfall
206,Tanzania,2007,Feb,2007-02-01,148.44,102.38
207,Tanzania,2007,Mar,2007-03-01,163.33,102.32
208,Tanzania,2007,Apr,2007-04-01,99.64,96.23
209,Tanzania,2007,May,2007-05-01,49.26,93.60
210,Tanzania,2007,Jun,2007-06-01,8.59,93.38
211,Tanzania,2007,Jul,2007-07-01,7.71,93.23
212,Tanzania,2007,Aug,2007-08-01,15.12,93.70
213,Tanzania,2007,Sep,2007-09-01,23.73,94.15
214,Tanzania,2007,Oct,2007-10-01,24.69,93.54
215,Tanzania,2007,Nov,2007-11-01,52.64,84.94
216,Tanzania,2007,Dec,2007-12-01,150.65,76.66
217,Tanzania,2008,Jan,2008-01-01,135.63,73.29
218,Tanzania,2008,Feb,2008-02-01,178.51,75.79
219,Tanzania,2008,Mar,2008-03-01,201.22,78.95
220,Tanzania,2008,Apr,2008-04-01,105.02,79.40
221,Tanzania,2008,May,2008-05-01,29.9,77.78
222,Tanzania,2008,Jun,2008-06-01,5,77.49
223,Tanzania,2008,Jul,2008-07-01,2.45,77.05
224,Tanzania,2008,Aug,2008-08-01,2.34,75.98
225,Tanzania,2008,Sep,2008-09-01,16.96,75.42
226,Tanzania,2008,Oct,2008-10-01,46.1,77.20
227,Tanzania,2008,Nov,2008-11-01,89.67,80.29
228,Tanzania,2008,Dec,2008-12-01,101.16,76.16
229,Tanzania,2009,Jan,2009-01-01,136.75,76.26
230,Tanzania,2009,Feb,2009-02-01,160.74,74.78
231,Tanzania,2009,Mar,2009-03-01,164.89,71.75
232,Tanzania,2009,Apr,2009-04-01,100.5,71.37
233,Tanzania,2009,May,2009-05-01,35.88,71.87
234,Tanzania,2009,Jun,2009-06-01,7.34,72.07
235,Tanzania,2009,Jul,2009-07-01,1.91,72.02
236,Tanzania,2009,Aug,2009-08-01,1.92,71.99
237,Tanzania,2009,Sep,2009-09-01,12.34,71.60
238,Tanzania,2009,Oct,2009-10-01,33.36,70.54
239,Tanzania,2009,Nov,2009-11-01,97.53,71.19
240,Tanzania,2009,Dec,2009-12-01,165.73,76.57
241,Tanzania,2010,Jan,2010-01-01,144.96,77.26
242,Tanzania,2010,Feb,2010-02-01,164.08,77.54
243,Tanzania,2010,Mar,2010-03-01,168.3,77.82
244,Tanzania,2010,Apr,2010-04-01,114.59,79.00
245,Tanzania,2010,May,2010-05-01,54.85,80.58
246,Tanzania,2010,Jun,2010-06-01,17.48,81.42
247,Tanzania,2010,Jul,2010-07-01,1.23,81.36
248,Tanzania,2010,Aug,2010-08-01,3.38,81.49
249,Tanzania,2010,Sep,2010-09-01,9.43,81.24
250,Tanzania,2010,Oct,2010-10-01,17.64,79.93
251,Tanzania,2010,Nov,2010-11-01,51.46,76.09
252,Tanzania,2010,Dec,2010-12-01,113.86,71.77
253,Tanzania,2011,Jan,2011-01-01,105.41,68.48
254,Tanzania,2011,Feb,2011-02-01,142.7,66.69
255,Tanzania,2011,Mar,2011-03-01,165.14,66.43
256,Tanzania,2011,Apr,2011-04-01,117.85,66.70
257,Tanzania,2011,May,2011-05-01,45.97,65.96
258,Tanzania,2011,Jun,2011-06-01,14.89,65.75
259,Tanzania,2011,Jul,2011-07-01,2.86,65.88
260,Tanzania,2011,Aug,2011-08-01,6,66.10
261,Tanzania,2011,Sep,2011-09-01,28.57,67.70
262,Tanzania,2011,Oct,2011-10-01,38.44,69.43
263,Tanzania,2011,Nov,2011-11-01,111.85,74.46
264,Tanzania,2011,Dec,2011-12-01,196.75,81.37
265,Tanzania,2012,Jan,2012-01-01,103.94,81.25
266,Tanzania,2012,Feb,2012-02-01,98.18,77.54
267,Tanzania,2012,Mar,2012-03-01,100.35,72.14
268,Tanzania,2012,Apr,2012-04-01,147.45,74.60
269,Tanzania,2012,May,2012-05-01,38.13,73.95
270,Tanzania,2012,Jun,2012-06-01,16.5,74.09
271,Tanzania,2012,Jul,2012-07-01,1.81,74.00
272,Tanzania,2012,Aug,2012-08-01,12.81,74.57
273,Tanzania,2012,Sep,2012-09-01,8.97,72.93
274,Tanzania,2012,Oct,2012-10-01,30.66,72.28
275,Tanzania,2012,Nov,2012-11-01,75.64,69.27
276,Tanzania,2012,Dec,2012-12-01,155.41,65.82
277,Tanzania,2013,Jan,2013-01-01,155.42,70.11
278,Tanzania,2013,Feb,2013-02-01,82.19,68.78
279,Tanzania,2013,Mar,2013-03-01,200.14,77.09
280,Tanzania,2013,Apr,2013-04-01,159.78,78.12
281,Tanzania,2013,May,2013-05-01,38.29,78.14
282,Tanzania,2013,Jun,2013-06-01,2.87,77.00
283,Tanzania,2013,Jul,2013-07-01,2.02,77.02
284,Tanzania,2013,Aug,2013-08-01,6.95,76.53
285,Tanzania,2013,Sep,2013-09-01,28.25,78.14
286,Tanzania,2013,Oct,2013-10-01,21.25,77.35
287,Tanzania,2013,Nov,2013-11-01,90.6,78.60
288,Tanzania,2013,Dec,2013-12-01,157.19,78.75
289,Tanzania,2014,Jan,2014-01-01,152.25,78.48
290,Tanzania,2014,Feb,2014-02-01,138.22,83.15
291,Tanzania,2014,Mar,2014-03-01,101.9,74.96
292,Tanzania,2014,Apr,2014-04-01,126.42,72.18
293,Tanzania,2014,May,2014-05-01,56.62,73.71
294,Tanzania,2014,Jun,2014-06-01,8.25,74.16
295,Tanzania,2014,Jul,2014-07-01,4.37,74.36
296,Tanzania,2014,Aug,2014-08-01,8.81,74.51
297,Tanzania,2014,Sep,2014-09-01,28.97,74.57
298,Tanzania,2014,Oct,2014-10-01,40.64,76.19
299,Tanzania,2014,Nov,2014-11-01,102.64,77.19
300,Tanzania,2014,Dec,2014-12-01,151.89,76.75
301,Tanzania,2015,Jan,2015-01-01,145.18,76.16
302,Tanzania,2015,Feb,2015-02-01,94.42,72.51
303,Tanzania,2015,Mar,2015-03-01,109.44,73.14
304,Tanzania,2015,Apr,2015-04-01,176.35,77.30
305,Tanzania,2015,May,2015-05-01,66.18,78.10
306,Tanzania,2015,Jun,2015-06-01,16.2,78.76
307,Tanzania,2015,Jul,2015-07-01,2.27,78.58
308,Tanzania,2015,Aug,2015-08-01,3.7,78.16
309,Tanzania,2015,Sep,2015-09-01,9.48,76.53
310,Tanzania,2015,Oct,2015-10-01,41.4,76.60
311,Tanzania,2015,Nov,2015-11-01,116.61,77.76
312,Tanzania,2015,Dec,2015-12-01,176.45,79.81
313,Tanzania,2016,Jan,2016-01-01,228.2,86.73
314,Tanzania,2016,Feb,2016-02-01,162,92.36
315,Tanzania,2016,Mar,2016-03-01,154.88,96.14
316,Tanzania,2016,Apr,2016-04-01,207.05,98.70
317,Tanzania,2016,May,2016-05-01,54.6,97.74
318,Tanzania,2016,Jun,2016-06-01,11.22,97.32
319,Tanzania,2016,Jul,2016-07-01,13.14,98.23
320,Tanzania,2016,Aug,2016-08-01,6.92,98.50
321,Tanzania,2016,Sep,2016-09-01,13.96,98.87
322,Tanzania,2016,Oct,2016-10-01,20.84,97.16
323,Tanzania,2016,Nov,2016-11-01,69.91,93.26
324,Tanzania,2016,Dec,2016-12-01,138.53,90.10
325,Tanzania,2017,Jan,2017-01-01,97.15,79.18
326,Tanzania,2017,Feb,2017-02-01,185.01,81.10
327,Tanzania,2017,Mar,2017-03-01,154.57,81.08
328,Tanzania,2017,Apr,2017-04-01,126.41,74.36
329,Tanzania,2017,May,2017-05-01,67.41,75.42
330,Tanzania,2017,Jun,2017-06-01,19.69,76.13
331,Tanzania,2017,Jul,2017-07-01,6.09,75.54
332,Tanzania,2017,Aug,2017-08-01,4.4,75.33
333,Tanzania,2017,Sep,2017-09-01,30.24,76.69
334,Tanzania,2017,Oct,2017-10-01,56.06,79.62
335,Tanzania,2017,Nov,2017-11-01,92.84,81.53
336,Tanzania,2017,Dec,2017-12-01,97.44,78.11
337,Tanzania,2018,Jan,2018-01-01,194.13,86.19
338,Tanzania,2018,Feb,2018-02-01,120.17,80.79
339,Tanzania,2018,Mar,2018-03-01,196.51,84.28
340,Tanzania,2018,Apr,2018-04-01,162.73,87.31
341,Tanzania,2018,May,2018-05-01,61.38,86.81
342,Tanzania,2018,Jun,2018-06-01,6.7,85.72
343,Tanzania,2018,Jul,2018-07-01,7.07,85.81
344,Tanzania,2018,Aug,2018-08-01,7.71,86.08
345,Tanzania,2018,Sep,2018-09-01,9.56,84.36
346,Tanzania,2018,Oct,2018-10-01,32.63,82.41
347,Tanzania,2018,Nov,2018-11-01,79.92,81.33
348,Tanzania,2018,Dec,2018-12-01,160.34,86.57
349,Tanzania,2019,Jan,2019-01-01,131.51,81.35
350,Tanzania,2019,Feb,2019-02-01,139.9,83.00
351,Tanzania,2019,Mar,2019-03-01,181.5,81.75
352,Tanzania,2019,Apr,2019-04-01,156.81,81.25
353,Tanzania,2019,May,2019-05-01,121.78,86.29
354,Tanzania,2019,Jun,2019-06-01,16.65,87.12
355,Tanzania,2019,Jul,2019-07-01,5.67,87.00
356,Tanzania,2019,Aug,2019-08-01,7.79,87.01
357,Tanzania,2019,Sep,2019-09-01,11.41,87.16
358,Tanzania,2019,Oct,2019-10-01,52.36,88.80
359,Tanzania,2019,Nov,2019-11-01,101.28,90.58
360,Tanzania,2019,Dec,2019-12-01,217.29,95.33
361,Tanzania,2020,Jan,2020-01-01,235.74,104.02
362,Tanzania,2020,Feb,2020-02-01,148.86,104.76
363,Tanzania,2020,Mar,2020-03-01,279.14,112.90
364,Tanzania,2020,Apr,2020-04-01,191.15,115.76
365,Tanzania,2020,May,2020-05-01,41.38,109.06
366,Tanzania,2020,Jun,2020-06-01,13.81,108.82
367,Tanzania,2020,Jul,2020-07-01,9.21,109.12
368,Tanzania,2020,Aug,2020-08-01,4.91,108.88
369,Tanzania,2020,Sep,2020-09-01,14.91,109.17
370,Tanzania,2020,Oct,2020-10-01,41.6,108.27
371,Tanzania,2020,Nov,2020-11-01,108.24,108.85
372,Tanzania,2020,Dec,2020-12-01,148.51,103.12
373,Tanzania,2021,Jan,2021-01-01,186.36,99.01
374,Tanzania,2021,Feb,2021-02-01,175.34,101.21
375,Tanzania,2021,Mar,2021-03-01,168.26,91.97
376,Tanzania,2021,Apr,2021-04-01,120.75,86.11
377,Tanzania,2021,May,2021-05-01,56.59,87.37
378,Tanzania,2021,Jun,2021-06-01,5.27,86.66
379,Tanzania,2021,Jul,2021-07-01,6.57,86.44
380,Tanzania,2021,Aug,2021-08-01,6.3,86.56
381,Tanzania,2021,Sep,2021-09-01,17.52,86.78
382,Tanzania,2021,Oct,2021-10-01,35.31,86.25
383,Tanzania,2021,Nov,2021-11-01,69.41,83.02
384,Tanzania,2021,Dec,2021-12-01,111.18,79.91
1,Zambia,1990,Jan,1990-01-01,255.91,
2,Zambia,1990,Feb,1990-02-01,201.24,
3,Zambia,1990,Mar,1990-03-01,94.3,
4,Zambia,1990,Apr,1990-04-01,67.09,
5,Zambia,1990,May,1990-05-01,11.24,
6,Zambia,1990,Jun,1990-06-01,0.08,
7,Zambia,1990,Jul,1990-07-01,0.01,
8,Zambia,1990,Aug,1990-08-01,0.1,
9,Zambia,1990,Sep,1990-09-01,3.63,
10,Zambia,1990,Oct,1990-10-01,23.77,
11,Zambia,1990,Nov,1990-11-01,58.91,
12,Zambia,1990,Dec,1990-12-01,180.27,74.71
13,Zambia,1991,Jan,1991-01-01,265.94,75.55
14,Zambia,1991,Feb,1991-02-01,180.33,73.81
15,Zambia,1991,Mar,1991-03-01,143.45,77.90
16,Zambia,1991,Apr,1991-04-01,33.55,75.11
17,Zambia,1991,May,1991-05-01,5.88,74.66
18,Zambia,1991,Jun,1991-06-01,0.02,74.66
19,Zambia,1991,Jul,1991-07-01,0.1,74.66
20,Zambia,1991,Aug,1991-08-01,0.08,74.66
21,Zambia,1991,Sep,1991-09-01,2.5,74.57
22,Zambia,1991,Oct,1991-10-01,40.57,75.97
23,Zambia,1991,Nov,1991-11-01,97.07,79.15
24,Zambia,1991,Dec,1991-12-01,205.53,81.25
25,Zambia,1992,Jan,1992-01-01,145.46,71.21
26,Zambia,1992,Feb,1992-02-01,113.11,65.61
27,Zambia,1992,Mar,1992-03-01,143.63,65.63
28,Zambia,1992,Apr,1992-04-01,32.02,65.50
29,Zambia,1992,May,1992-05-01,9.51,65.80
30,Zambia,1992,Jun,1992-06-01,0.05,65.80
31,Zambia,1992,Jul,1992-07-01,0.08,65.80
32,Zambia,1992,Aug,1992-08-01,0,65.79
33,Zambia,1992,Sep,1992-09-01,0.08,65.59
34,Zambia,1992,Oct,1992-10-01,24.53,64.26
35,Zambia,1992,Nov,1992-11-01,108.74,65.23
36,Zambia,1992,Dec,1992-12-01,202.7,64.99
37,Zambia,1993,Jan,1993-01-01,249.53,73.67
38,Zambia,1993,Feb,1993-02-01,233.38,83.69
39,Zambia,1993,Mar,1993-03-01,174.39,86.25
40,Zambia,1993,Apr,1993-04-01,43.51,87.21
41,Zambia,1993,May,1993-05-01,0.87,86.49
42,Zambia,1993,Jun,1993-06-01,0.17,86.50
43,Zambia,1993,Jul,1993-07-01,0.25,86.51
44,Zambia,1993,Aug,1993-08-01,0.21,86.53
45,Zambia,1993,Sep,1993-09-01,5.22,86.96
46,Zambia,1993,Oct,1993-10-01,7.52,85.54
47,Zambia,1993,Nov,1993-11-01,140.87,88.22
48,Zambia,1993,Dec,1993-12-01,134.18,82.51
49,Zambia,1994,Jan,1994-01-01,240.34,81.74
50,Zambia,1994,Feb,1994-02-01,210.8,79.86
51,Zambia,1994,Mar,1994-03-01,67.69,70.97
52,Zambia,1994,Apr,1994-04-01,23.67,69.32
53,Zambia,1994,May,1994-05-01,0.46,69.28
54,Zambia,1994,Jun,1994-06-01,0.13,69.28
55,Zambia,1994,Jul,1994-07-01,0.05,69.26
56,Zambia,1994,Aug,1994-08-01,0.09,69.25
57,Zambia,1994,Sep,1994-09-01,2.84,69.05
58,Zambia,1994,Oct,1994-10-01,40.6,71.81
59,Zambia,1994,Nov,1994-11-01,55.27,64.68
60,Zambia,1994,Dec,1994-12-01,145.24,65.60
61,Zambia,1995,Jan,1995-01-01,174.94,60.15
62,Zambia,1995,Feb,1995-02-01,216.87,60.65
63,Zambia,1995,Mar,1995-03-01,109.98,64.18
64,Zambia,1995,Apr,1995-04-01,10.78,63.10
65,Zambia,1995,May,1995-05-01,2.3,63.26
66,Zambia,1995,Jun,1995-06-01,0.19,63.26
67,Zambia,1995,Jul,1995-07-01,0.06,63.26
68,Zambia,1995,Aug,1995-08-01,0.14,63.27
69,Zambia,1995,Sep,1995-09-01,0.44,63.07
70,Zambia,1995,Oct,1995-10-01,22.16,61.53
71,Zambia,1995,Nov,1995-11-01,82.82,63.83
72,Zambia,1995,Dec,1995-12-01,165.25,65.49
73,Zambia,1996,Jan,1996-01-01,227.29,69.86
74,Zambia,1996,Feb,1996-02-01,220.18,70.13
75,Zambia,1996,Mar,1996-03-01,141.81,72.79
76,Zambia,1996,Apr,1996-04-01,25.92,74.05
77,Zambia,1996,May,1996-05-01,17.24,75.29
78,Zambia,1996,Jun,1996-06-01,0.26,75.30
79,Zambia,1996,Jul,1996-07-01,0.06,75.30
80,Zambia,1996,Aug,1996-08-01,0.01,75.29
81,Zambia,1996,Sep,1996-09-01,2.08,75.42
82,Zambia,1996,Oct,1996-10-01,6.9,74.15
83,Zambia,1996,Nov,1996-11-01,95.24,75.19
84,Zambia,1996,Dec,1996-12-01,201.68,78.22
85,Zambia,1997,Jan,1997-01-01,248.84,80.02
86,Zambia,1997,Feb,1997-02-01,216.79,79.74
87,Zambia,1997,Mar,1997-03-01,139.31,79.53
88,Zambia,1997,Apr,1997-04-01,75.57,83.67
89,Zambia,1997,May,1997-05-01,1.37,82.34
90,Zambia,1997,Jun,1997-06-01,0.04,82.32
91,Zambia,1997,Jul,1997-07-01,0.79,82.39
92,Zambia,1997,Aug,1997-08-01,0.04,82.39
93,Zambia,1997,Sep,1997-09-01,4.96,82.63
94,Zambia,1997,Oct,1997-10-01,27.96,84.38
95,Zambia,1997,Nov,1997-11-01,131.31,87.39
96,Zambia,1997,Dec,1997-12-01,204.91,87.66
97,Zambia,1998,Jan,1998-01-01,289.89,91.08
98,Zambia,1998,Feb,1998-02-01,167.22,86.95
99,Zambia,1998,Mar,1998-03-01,144.24,87.36
100,Zambia,1998,Apr,1998-04-01,26.02,83.23
101,Zambia,1998,May,1998-05-01,0.62,83.17
102,Zambia,1998,Jun,1998-06-01,0.04,83.17
103,Zambia,1998,Jul,1998-07-01,0.04,83.10
104,Zambia,1998,Aug,1998-08-01,0.15,83.11
105,Zambia,1998,Sep,1998-09-01,1.92,82.86
106,Zambia,1998,Oct,1998-10-01,13.9,81.69
107,Zambia,1998,Nov,1998-11-01,95.9,78.74
108,Zambia,1998,Dec,1998-12-01,211.67,79.30
109,Zambia,1999,Jan,1999-01-01,244.78,75.54
110,Zambia,1999,Feb,1999-02-01,161.15,75.04
111,Zambia,1999,Mar,1999-03-01,185.87,78.51
112,Zambia,1999,Apr,1999-04-01,40.67,79.73
113,Zambia,1999,May,1999-05-01,2.25,79.86
114,Zambia,1999,Jun,1999-06-01,0.69,79.92
115,Zambia,1999,Jul,1999-07-01,0.16,79.93
116,Zambia,1999,Aug,1999-08-01,0.37,79.94
117,Zambia,1999,Sep,1999-09-01,1.72,79.93
118,Zambia,1999,Oct,1999-10-01,12.45,79.81
119,Zambia,1999,Nov,1999-11-01,94.75,79.71
120,Zambia,1999,Dec,1999-12-01,130.83,72.97
121,Zambia,2000,Jan,2000-01-01,201.54,69.37
122,Zambia,2000,Feb,2000-02-01,209.9,73.43
123,Zambia,2000,Mar,2000-03-01,211.7,75.59
124,Zambia,2000,Apr,2000-04-01,31.66,74.84
125,Zambia,2000,May,2000-05-01,4.61,75.03
126,Zambia,2000,Jun,2000-06-01,0.51,75.02
127,Zambia,2000,Jul,2000-07-01,0.14,75.02
128,Zambia,2000,Aug,2000-08-01,0.14,75.00
129,Zambia,2000,Sep,2000-09-01,1.39,74.97
130,Zambia,2000,Oct,2000-10-01,11.63,74.90
131,Zambia,2000,Nov,2000-11-01,147.54,79.30
132,Zambia,2000,Dec,2000-12-01,254.21,89.58
133,Zambia,2001,Jan,2001-01-01,263.42,94.74
134,Zambia,2001,Feb,2001-02-01,260.49,98.95
135,Zambia,2001,Mar,2001-03-01,195.48,97.60
136,Zambia,2001,Apr,2001-04-01,41.2,98.40
137,Zambia,2001,May,2001-05-01,2.63,98.23
138,Zambia,2001,Jun,2001-06-01,0.62,98.24
139,Zambia,2001,Jul,2001-07-01,0.26,98.25
140,Zambia,2001,Aug,2001-08-01,0.09,98.25
141,Zambia,2001,Sep,2001-09-01,4.33,98.49
142,Zambia,2001,Oct,2001-10-01,27.34,99.80
143,Zambia,2001,Nov,2001-11-01,111.42,96.79
144,Zambia,2001,Dec,2001-12-01,183.88,90.93
145,Zambia,2002,Jan,2002-01-01,209.67,86.45
146,Zambia,2002,Feb,2002-02-01,145.45,76.86
147,Zambia,2002,Mar,2002-03-01,126.86,71.15
148,Zambia,2002,Apr,2002-04-01,61.93,72.87
149,Zambia,2002,May,2002-05-01,0.44,72.69
150,Zambia,2002,Jun,2002-06-01,0.54,72.68
151,Zambia,2002,Jul,2002-07-01,0.12,72.67
152,Zambia,2002,Aug,2002-08-01,0.15,72.68
153,Zambia,2002,Sep,2002-09-01,3.36,72.60
154,Zambia,2002,Oct,2002-10-01,22.22,72.17
155,Zambia,2002,Nov,2002-11-01,106.82,71.79
156,Zambia,2002,Dec,2002-12-01,234.2,75.98
157,Zambia,2003,Jan,2003-01-01,252.01,79.51
158,Zambia,2003,Feb,2003-02-01,195.22,83.66
159,Zambia,2003,Mar,2003-03-01,192.99,89.17
160,Zambia,2003,Apr,2003-04-01,62.97,89.25
161,Zambia,2003,May,2003-05-01,9.72,90.03
162,Zambia,2003,Jun,2003-06-01,0.37,90.01
163,Zambia,2003,Jul,2003-07-01,0.14,90.01
164,Zambia,2003,Aug,2003-08-01,0.2,90.02
165,Zambia,2003,Sep,2003-09-01,0.89,89.81
166,Zambia,2003,Oct,2003-10-01,34.01,90.80
167,Zambia,2003,Nov,2003-11-01,74.88,88.13
168,Zambia,2003,Dec,2003-12-01,195.95,84.95
169,Zambia,2004,Jan,2004-01-01,246.88,84.52
170,Zambia,2004,Feb,2004-02-01,218.39,86.45
171,Zambia,2004,Mar,2004-03-01,211.29,87.97
172,Zambia,2004,Apr,2004-04-01,66.62,88.28
173,Zambia,2004,May,2004-05-01,3.16,87.73
174,Zambia,2004,Jun,2004-06-01,0.54,87.75
175,Zambia,2004,Jul,2004-07-01,0.12,87.74
176,Zambia,2004,Aug,2004-08-01,0.32,87.75
177,Zambia,2004,Sep,2004-09-01,3.39,87.96
178,Zambia,2004,Oct,2004-10-01,32.92,87.87
179,Zambia,2004,Nov,2004-11-01,98.86,89.87
180,Zambia,2004,Dec,2004-12-01,233.03,92.96
181,Zambia,2005,Jan,2005-01-01,226.5,91.26
182,Zambia,2005,Feb,2005-02-01,141.61,84.86
183,Zambia,2005,Mar,2005-03-01,118.27,77.11
184,Zambia,2005,Apr,2005-04-01,33.05,74.31
185,Zambia,2005,May,2005-05-01,1.25,74.16
186,Zambia,2005,Jun,2005-06-01,0.41,74.14
187,Zambia,2005,Jul,2005-07-01,0.22,74.15
188,Zambia,2005,Aug,2005-08-01,0.15,74.14
189,Zambia,2005,Sep,2005-09-01,0.79,73.92
190,Zambia,2005,Oct,2005-10-01,6.22,71.70
191,Zambia,2005,Nov,2005-11-01,100.57,71.84
192,Zambia,2005,Dec,2005-12-01,233.51,71.88
193,Zambia,2006,Jan,2006-01-01,210.88,70.58
194,Zambia,2006,Feb,2006-02-01,192.38,74.81
195,Zambia,2006,Mar,2006-03-01,157.97,78.12
196,Zambia,2006,Apr,2006-04-01,53.5,79.82
197,Zambia,2006,May,2006-05-01,11.64,80.69
198,Zambia,2006,Jun,2006-06-01,0.59,80.70
199,Zambia,2006,Jul,2006-07-01,0.14,80.70
200,Zambia,2006,Aug,2006-08-01,0.29,80.71
201,Zambia,2006,Sep,2006-09-01,2.79,80.87
202,Zambia,2006,Oct,2006-10-01,26.82,82.59
203,Zambia,2006,Nov,2006-11-01,143.37,86.16
204,Zambia,2006,Dec,2006-12-01,237.53,86.49
205,Zambia,2007,Jan,2007-01-01,252.59,89.97
206,Zambia,2007,Feb,2007-02-01,162.62,87.49
207,Zambia,2007,Mar,2007-03-01,136.71,85.72
208,Zambia,2007,Apr,2007-04-01,40.8,84.66
209,Zambia,2007,May,2007-05-01,3.7,84.00
210,Zambia,2007,Jun,2007-06-01,0.9,84.02
211,Zambia,2007,Jul,2007-07-01,0.14,84.02
212,Zambia,2007,Aug,2007-08-01,0.57,84.05
213,Zambia,2007,Sep,2007-09-01,6.09,84.32
214,Zambia,2007,Oct,2007-10-01,22.78,83.98
215,Zambia,2007,Nov,2007-11-01,104.67,80.76
216,Zambia,2007,Dec,2007-12-01,244.66,81.35
217,Zambia,2008,Jan,2008-01-01,297.09,85.06
218,Zambia,2008,Feb,2008-02-01,183.91,86.84
219,Zambia,2008,Mar,2008-03-01,164.21,89.13
220,Zambia,2008,Apr,2008-04-01,36.91,88.80
221,Zambia,2008,May,2008-05-01,4.77,88.89
222,Zambia,2008,Jun,2008-06-01,0.47,88.86
223,Zambia,2008,Jul,2008-07-01,0.12,88.85
224,Zambia,2008,Aug,2008-08-01,0.48,88.85
225,Zambia,2008,Sep,2008-09-01,1.95,88.50
226,Zambia,2008,Oct,2008-10-01,21.64,88.41
227,Zambia,2008,Nov,2008-11-01,115.5,89.31
228,Zambia,2008,Dec,2008-12-01,199.47,85.54
229,Zambia,2009,Jan,2009-01-01,219.56,79.08
230,Zambia,2009,Feb,2009-02-01,196.43,80.13
231,Zambia,2009,Mar,2009-03-01,202.1,83.28
232,Zambia,2009,Apr,2009-04-01,36.2,83.22
233,Zambia,2009,May,2009-05-01,8.31,83.52
234,Zambia,2009,Jun,2009-06-01,0.47,83.52
235,Zambia,2009,Jul,2009-07-01,0.18,83.52
236,Zambia,2009,Aug,2009-08-01,0.31,83.51
237,Zambia,2009,Sep,2009-09-01,1.89,83.51
238,Zambia,2009,Oct,2009-10-01,30.8,84.27
239,Zambia,2009,Nov,2009-11-01,142.78,86.54
240,Zambia,2009,Dec,2009-12-01,210.05,87.42
241,Zambia,2010,Jan,2010-01-01,229.33,88.24
242,Zambia,2010,Feb,2010-02-01,229.53,91.00
243,Zambia,2010,Mar,2010-03-01,188.8,89.89
244,Zambia,2010,Apr,2010-04-01,41.42,90.32
245,Zambia,2010,May,2010-05-01,4.41,90.00
246,Zambia,2010,Jun,2010-06-01,0.86,90.03
247,Zambia,2010,Jul,2010-07-01,0.18,90.03
248,Zambia,2010,Aug,2010-08-01,0.37,90.04
249,Zambia,2010,Sep,2010-09-01,1.82,90.03
250,Zambia,2010,Oct,2010-10-01,14.95,88.71
251,Zambia,2010,Nov,2010-11-01,121.56,86.94
252,Zambia,2010,Dec,2010-12-01,222.3,87.96
253,Zambia,2011,Jan,2011-01-01,211.87,86.51
254,Zambia,2011,Feb,2011-02-01,178.23,82.23
255,Zambia,2011,Mar,2011-03-01,157.54,79.63
256,Zambia,2011,Apr,2011-04-01,39.94,79.50
257,Zambia,2011,May,2011-05-01,4.71,79.53
258,Zambia,2011,Jun,2011-06-01,0.47,79.50
259,Zambia,2011,Jul,2011-07-01,0.21,79.50
260,Zambia,2011,Aug,2011-08-01,0.25,79.49
261,Zambia,2011,Sep,2011-09-01,2.91,79.58
262,Zambia,2011,Oct,2011-10-01,25.93,80.49
263,Zambia,2011,Nov,2011-11-01,122.52,80.57
264,Zambia,2011,Dec,2011-12-01,227.34,80.99
265,Zambia,2012,Jan,2012-01-01,246.94,83.92
266,Zambia,2012,Feb,2012-02-01,230.99,88.31
267,Zambia,2012,Mar,2012-03-01,216.74,93.25
268,Zambia,2012,Apr,2012-04-01,39.61,93.22
269,Zambia,2012,May,2012-05-01,5.21,93.26
270,Zambia,2012,Jun,2012-06-01,0.52,93.26
271,Zambia,2012,Jul,2012-07-01,0.15,93.26
272,Zambia,2012,Aug,2012-08-01,0.37,93.27
273,Zambia,2012,Sep,2012-09-01,2.92,93.27
274,Zambia,2012,Oct,2012-10-01,28.26,93.46
275,Zambia,2012,Nov,2012-11-01,108.09,92.26
276,Zambia,2012,Dec,2012-12-01,223.09,91.91
277,Zambia,2013,Jan,2013-01-01,242.23,91.52
278,Zambia,2013,Feb,2013-02-01,193.69,88.41
279,Zambia,2013,Mar,2013-03-01,151.22,82.95
280,Zambia,2013,Apr,2013-04-01,36.67,82.70
281,Zambia,2013,May,2013-05-01,7.06,82.86
282,Zambia,2013,Jun,2013-06-01,0.59,82.86
283,Zambia,2013,Jul,2013-07-01,0.16,82.86
284,Zambia,2013,Aug,2013-08-01,0.36,82.86
285,Zambia,2013,Sep,2013-09-01,2.15,82.80
286,Zambia,2013,Oct,2013-10-01,26.19,82.63
287,Zambia,2013,Nov,2013-11-01,126.29,84.14
288,Zambia,2013,Dec,2013-12-01,223.18,84.15
289,Zambia,2014,Jan,2014-01-01,232.65,83.35
290,Zambia,2014,Feb,2014-02-01,203.91,84.20
291,Zambia,2014,Mar,2014-03-01,151.7,84.24
292,Zambia,2014,Apr,2014-04-01,50.75,85.42
293,Zambia,2014,May,2014-05-01,5.87,85.32
294,Zambia,2014,Jun,2014-06-01,0.97,85.35
295,Zambia,2014,Jul,2014-07-01,0.21,85.35
296,Zambia,2014,Aug,2014-08-01,0.43,85.36
297,Zambia,2014,Sep,2014-09-01,3.29,85.45
298,Zambia,2014,Oct,2014-10-01,28.28,85.63
299,Zambia,2014,Nov,2014-11-01,112.68,84.49
300,Zambia,2014,Dec,2014-12-01,225.96,84.73
